"bloc","periode","type_brique","numero_cible","etat_relationnel","statut_utilisateur","ton","modele_texte","jours_refroidissement","poids","actif","tags","langue","version"
"2","toutes","levier","3","tendu","indifferent","direct_doux","Ton levier : une attention sincère sans attendre un retour immédiat.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"2","toutes","risque","3","tendu","indifferent","direct_doux","Risque : blague mal placée ; elle peut être perçue comme une attaque.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"2","toutes","risque","3","tendu","indifferent","direct_doux","Risque : provocation ; aujourd’hui, la paix vaut mieux que le spectacle.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"2","toutes","risque","3","tendu","indifferent","direct_doux","Risque : trop parler ; reste bref(ve) et posé(e).","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"2","toutes","risque","3","tendu","indifferent","direct_doux","Risque : ironie ; elle ferme le cœur.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"2","toutes","risque","3","tendu","indifferent","direct_doux","Risque : remettre tout sur la table ; un sujet à la fois.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"2","toutes","risque","3","tendu","indifferent","direct_doux","Risque : fuir le dialogue ; garde un signe de présence.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"2","toutes","posture","4","harmonieux","indifferent","direct_doux","Adopte une posture stable : organiser le quotidien renforce la paix du couple.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","harmonieux","indifferent","direct_doux","Aujourd’hui, sois fiable : tenir parole nourrit la confiance.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","harmonieux","indifferent","direct_doux","Ta posture : sérieux doux — ferme sur le cadre, chaleureux sur la forme.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","harmonieux","indifferent","direct_doux","Prends en charge un point pratique : cela allège {partner}.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","harmonieux","indifferent","direct_doux","Reste constant(e) : la régularité rassure.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","harmonieux","indifferent","direct_doux","Sois clair( e ) sur les règles : un cadre sain protège l’amour.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","harmonieux","indifferent","direct_doux","Le levier : mettre en place une petite organisation (planning, budget, règles) à deux.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","harmonieux","indifferent","direct_doux","Ton levier : terminer un point pratique ensemble, puis vous récompenser par un moment doux.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","harmonieux","indifferent","direct_doux","Le levier : clarifier qui fait quoi : ça évite les frustrations.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","harmonieux","indifferent","direct_doux","Ton levier : une promesse tenue aujourd’hui renforce la confiance.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","harmonieux","indifferent","direct_doux","Le levier : ranger ou structurer l’espace de vie améliore l’ambiance.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","harmonieux","indifferent","direct_doux","Ton levier : une limite saine posée calmement protège l’union.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","harmonieux","indifferent","direct_doux","Risque : rigidité ; laisse aussi de la place à la tendresse.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","harmonieux","indifferent","direct_doux","Risque : transformer l’organisation en contrôle ; reste coopératif.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","harmonieux","indifferent","direct_doux","Risque : critique ; fais des demandes, pas des attaques.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","harmonieux","indifferent","direct_doux","Risque : routine ; ajoute un petit moment doux.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","harmonieux","indifferent","direct_doux","Risque : surcharge ; partage la charge.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","harmonieux","indifferent","direct_doux","Risque : entêtement ; ajuste la méthode si ça bloque.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","neutre","indifferent","direct_doux","Ta posture : structurer sans rigidité. Explique, puis ajuste.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","neutre","indifferent","direct_doux","Assume une responsabilité clairement, mais évite la critique.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","neutre","indifferent","direct_doux","Aujourd’hui, avance étape par étape : un petit progrès compte.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","neutre","indifferent","direct_doux","Reste juste dans la répartition : ni surcharge, ni fuite.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","neutre","indifferent","direct_doux","Sois cohérent(e) : ce que tu promets, tu le fais.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","neutre","indifferent","direct_doux","Adopte un ton calme : le sérieux passe mieux avec douceur.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","neutre","indifferent","direct_doux","Le levier : faire un accord concret (tâche, horaire, argent) et le respecter.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","neutre","indifferent","direct_doux","Ton levier : répartir les responsabilités sans jugement.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","neutre","indifferent","direct_doux","Le levier : régler un détail pratique qui revenait souvent.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","neutre","indifferent","direct_doux","Ton levier : avancer par étapes : une amélioration par jour suffit.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","neutre","indifferent","direct_doux","Le levier : écrire un mini-plan commun (3 points) et s’y tenir.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","neutre","indifferent","direct_doux","Ton levier : remplacer la critique par une demande claire.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","neutre","indifferent","direct_doux","Risque : ton froid ; adoucis ta manière.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","neutre","indifferent","direct_doux","Risque : exiger trop ; choisis une priorité.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","neutre","indifferent","direct_doux","Risque : tout porter ; délègue ou partage.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","neutre","indifferent","direct_doux","Risque : détail qui devient conflit ; garde la vue d’ensemble.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","neutre","indifferent","direct_doux","Risque : reproche ; demande clairement.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","neutre","indifferent","direct_doux","Risque : ultimatum ; pose un cadre, pas une menace.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","tendu","indifferent","direct_doux","Ta posture : apaiser par le concret. Un point pratique réglé enlève de la tension.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","tendu","indifferent","direct_doux","Évite la rigidité : propose un cadre, pas une punition.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","tendu","indifferent","direct_doux","Reste factuel(le) : parle des faits, pas des défauts de {partner}.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","tendu","indifferent","direct_doux","Assume une part de charge pour calmer l’atmosphère, sans reproche.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","tendu","indifferent","direct_doux","Aujourd’hui, simplifie : moins d’exigences, plus de clarté.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","4","tendu","indifferent","direct_doux","Sois ferme mais tendre : le couple a besoin de sécurité, pas de pression.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","tendu","indifferent","direct_doux","Le levier : réduire la charge et clarifier les attentes, sans reproches.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","tendu","indifferent","direct_doux","Ton levier : faire un geste concret de soutien, puis parler plus tard.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","tendu","indifferent","direct_doux","Le levier : un cadre simple et respectueux (pas d’ultimatum) apaise.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","tendu","indifferent","direct_doux","Ton levier : choisir une règle temporaire pour éviter un conflit.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","tendu","indifferent","direct_doux","Le levier : proposer une solution pratique au lieu de discuter des torts.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","levier","4","tendu","indifferent","direct_doux","Ton levier : reconnaître un effort de {partner} avant toute demande.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","tendu","indifferent","direct_doux","Risque : dureté ; elle casse plus qu’elle ne construit.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","tendu","indifferent","direct_doux","Risque : critique directe ; elle déclenche la défense.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","tendu","indifferent","direct_doux","Risque : rigidité ; aujourd’hui, simplifie au lieu de serrer.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","tendu","indifferent","direct_doux","Risque : accumulation ; règle un seul point, pas tout.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","tendu","indifferent","direct_doux","Risque : punition ; choisis l’équité.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","risque","4","tendu","indifferent","direct_doux","Risque : parler sous fatigue ; fais une pause.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"2","toutes","posture","5","harmonieux","indifferent","direct_doux","Adopte une posture souple : accueillir la nouveauté rend le couple plus vivant.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","harmonieux","indifferent","direct_doux","Aujourd’hui, propose un changement léger : ça peut rafraîchir l’ambiance.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","harmonieux","indifferent","direct_doux","Sois ouvert(e) : une nouvelle idée peut vous rapprocher.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","harmonieux","indifferent","direct_doux","Garde un esprit léger : bouger ensemble fait du bien.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","harmonieux","indifferent","direct_doux","Ta posture : curiosité + respect — explorer sans bousculer.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","harmonieux","indifferent","direct_doux","Reste adaptable : si le plan change, tu peux rester serein(e).","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","harmonieux","indifferent","direct_doux","Le levier : une sortie, un déplacement ou une activité nouvelle à deux rafraîchit la relation.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","harmonieux","indifferent","direct_doux","Ton levier : changer une petite habitude et observer l’amélioration.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","harmonieux","indifferent","direct_doux","Le levier : jouer avec la nouveauté sans toucher aux bases.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","harmonieux","indifferent","direct_doux","Ton levier : un message spontané à {partner} peut raviver la complicité.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","harmonieux","indifferent","direct_doux","Le levier : simplifier un point du quotidien pour respirer davantage.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","harmonieux","indifferent","direct_doux","Ton levier : garder l’humour et la légèreté dans la communication.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","harmonieux","indifferent","direct_doux","Risque : impulsivité ; garde un minimum de cadre.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","harmonieux","indifferent","direct_doux","Risque : dispersion ; une seule nouveauté suffit.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","harmonieux","indifferent","direct_doux","Risque : surprendre {partner} ; annonce plutôt.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","harmonieux","indifferent","direct_doux","Risque : négliger le fond ; garde un moment de dialogue.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","harmonieux","indifferent","direct_doux","Risque : envie de tout changer ; commence petit.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","harmonieux","indifferent","direct_doux","Risque : nervosité ; respire et ralentis.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","neutre","indifferent","direct_doux","Ta posture : souplesse. Ajuste plutôt que résister.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","neutre","indifferent","direct_doux","Clarifie vite : une petite mise au point évite un malentendu long.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","neutre","indifferent","direct_doux","Aujourd’hui, évite la précipitation : change doucement, pas brutalement.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","neutre","indifferent","direct_doux","Reste libre mais présent(e) : explique ton besoin de mouvement.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","neutre","indifferent","direct_doux","Adopte un ton calme : l’instabilité se gère par la clarté.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","neutre","indifferent","direct_doux","Propose une nouveauté utile, pas un bouleversement.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","neutre","indifferent","direct_doux","Le levier : clarifier rapidement un sujet qui dérange avant qu’il ne s’aggrave.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","neutre","indifferent","direct_doux","Ton levier : proposer une alternative plutôt que critiquer.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","neutre","indifferent","direct_doux","Le levier : laisser une marge de manœuvre à l’autre évite les tensions.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","neutre","indifferent","direct_doux","Ton levier : un changement utile (organisation, rythme) peut stabiliser.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","neutre","indifferent","direct_doux","Le levier : bouger le corps pour faire descendre la pression.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","neutre","indifferent","direct_doux","Ton levier : annoncer tes plans plutôt que surprendre.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","neutre","indifferent","direct_doux","Risque : décisions rapides ; attends la clarté.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","neutre","indifferent","direct_doux","Risque : malentendu ; clarifie dès le début.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","neutre","indifferent","direct_doux","Risque : fuite ; changer n’est pas résoudre.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","neutre","indifferent","direct_doux","Risque : liberté sans respect ; explique ton besoin.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","neutre","indifferent","direct_doux","Risque : agenda trop rempli ; laisse respirer.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","neutre","indifferent","direct_doux","Risque : ton agacé ; adoucis ta manière.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","tendu","indifferent","direct_doux","Ta posture : apaiser d’abord. Trop de mouvement peut irriter le lien.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","tendu","indifferent","direct_doux","Évite l’impulsivité : parle avant de changer les plans.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","tendu","indifferent","direct_doux","Reste respectueux(se) de l’espace de {partner}.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","tendu","indifferent","direct_doux","Aujourd’hui, clarifie les intentions : l’imprévu sans explication crée du stress.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","tendu","indifferent","direct_doux","Ta posture : liberté responsable — présence + clarté.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","5","tendu","indifferent","direct_doux","Choisis un ajustement léger plutôt qu’une rupture de routine.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","tendu","indifferent","direct_doux","Le levier : la clarté. Explique avant de changer les plans.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","tendu","indifferent","direct_doux","Ton levier : réduire l’imprévu aujourd’hui, et sécuriser l’essentiel.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","tendu","indifferent","direct_doux","Le levier : choisir une seule nouveauté, pas plusieurs.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","tendu","indifferent","direct_doux","Ton levier : demander l’accord de {partner} sur un point sensible.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","tendu","indifferent","direct_doux","Le levier : une pause peut éviter une escalade.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","levier","5","tendu","indifferent","direct_doux","Ton levier : revenir au respect et à la présence avant la liberté.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","tendu","indifferent","direct_doux","Risque : choc émotionnel par un changement brusque ; avance doucement.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","tendu","indifferent","direct_doux","Risque : disparition/évitement ; donne un signe de présence.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","tendu","indifferent","direct_doux","Risque : parole trop rapide ; choisis un ton calme.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","tendu","indifferent","direct_doux","Risque : accumulation de sujets ; un seul à la fois.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","tendu","indifferent","direct_doux","Risque : conflit par imprévu ; sécurise l’essentiel.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","risque","5","tendu","indifferent","direct_doux","Risque : réaction impulsive ; pause avant réponse.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"2","toutes","posture","6","harmonieux","indifferent","direct_doux","Adopte une posture protectrice : la douceur renforce le lien aujourd’hui.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","harmonieux","indifferent","direct_doux","Sois attentif(ve) : un geste de soin envers {partner} fait beaucoup.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","harmonieux","indifferent","direct_doux","Ta posture : chaleur + responsabilité — aimer par des actes simples.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","harmonieux","indifferent","direct_doux","Crée un climat rassurant : la paix du foyer nourrit la relation.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","harmonieux","indifferent","direct_doux","Reste tendre : une parole douce apaise et rapproche.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","harmonieux","indifferent","direct_doux","Aujourd’hui, privilégie le “nous” sans t’oublier.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","harmonieux","indifferent","direct_doux","Le levier : une attention concrète (aide, service, compliment) nourrit l’amour.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","harmonieux","indifferent","direct_doux","Ton levier : remercier {partner} pour une chose précise, puis proposer un moment doux.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","harmonieux","indifferent","direct_doux","Le levier : améliorer un détail du confort commun.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","harmonieux","indifferent","direct_doux","Ton levier : une réconciliation ou une parole tendre renforce l’engagement.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","harmonieux","indifferent","direct_doux","Le levier : créer un rituel simple (repas, marche, prière) à deux.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","harmonieux","indifferent","direct_doux","Ton levier : soutenir {partner} sur un point important sans le diriger.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","harmonieux","indifferent","direct_doux","Risque : trop donner ; pense aussi à toi.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","harmonieux","indifferent","direct_doux","Risque : contrôle ; laisse {partner} être lui/elle.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","harmonieux","indifferent","direct_doux","Risque : confort excessif (dépenses) ; reste mesuré.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","harmonieux","indifferent","direct_doux","Risque : évitement ; clarifie un petit sujet.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","harmonieux","indifferent","direct_doux","Risque : jalousie ; nourris la confiance.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","harmonieux","indifferent","direct_doux","Risque : culpabilité ; aime sans te sacrifier.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","neutre","indifferent","direct_doux","Ta posture : bienveillance ferme. Dire ton besoin avec douceur.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","neutre","indifferent","direct_doux","Sois présent(e) : un petit geste régulier vaut mieux qu’un grand discours.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","neutre","indifferent","direct_doux","Aujourd’hui, équilibre donner/recevoir : ne te surcharge pas.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","neutre","indifferent","direct_doux","Reste protecteur(trice) sans contrôler : laisse respirer {partner}.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","neutre","indifferent","direct_doux","Adopte un ton rassurant : la sécurité affective compte.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","neutre","indifferent","direct_doux","Exprime ton attachement simplement : ça stabilise.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","neutre","indifferent","direct_doux","Le levier : clarifier un besoin affectif avec douceur, sans reproche.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","neutre","indifferent","direct_doux","Ton levier : faire un geste de paix et de présence, même court.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","neutre","indifferent","direct_doux","Le levier : équilibrer les tâches pour éviter la fatigue relationnelle.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","neutre","indifferent","direct_doux","Ton levier : instaurer un moment calme dans la journée.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","neutre","indifferent","direct_doux","Le levier : exprimer de la gratitude plutôt que de compter les manques.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","neutre","indifferent","direct_doux","Ton levier : demander de l’aide au lieu de tout porter.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","neutre","indifferent","direct_doux","Risque : porter seul ; demande du soutien.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","neutre","indifferent","direct_doux","Risque : reproches passifs ; formule une demande.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","neutre","indifferent","direct_doux","Risque : dépendance émotionnelle ; garde ton centre.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","neutre","indifferent","direct_doux","Risque : surprotection ; laisse respirer.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","neutre","indifferent","direct_doux","Risque : fatigue ; fais une pause.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","risque","6","neutre","indifferent","direct_doux","Risque : dépenses de “confort” ; surveille le budget.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","tendu","indifferent","direct_doux","Ta posture : apaiser par la douceur. Un geste tendre réduit la tension.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","tendu","indifferent","direct_doux","Évite le reproche : formule une demande claire et respectueuse.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","tendu","indifferent","direct_doux","Aujourd’hui, protège le lien : ton calme vaut plus que ton argument.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","tendu","indifferent","direct_doux","Rassure sans t’effacer : une limite douce est possible.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","tendu","indifferent","direct_doux","Ta posture : patience + chaleur — pas de contrôle.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","posture","6","tendu","indifferent","direct_doux","Choisis une parole de paix avant de parler du fond.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
"2","toutes","levier","6","tendu","indifferent","direct_doux","Le levier : réduire la tension par un geste tendre et simple.","21","1.0","True","{""harmonie"",""amour"",""responsabilité""}","fr","1"
