"bloc","periode","type_brique","numero_cible","etat_relationnel","statut_utilisateur","ton","modele_texte","jours_refroidissement","poids","actif","tags","langue","version"
"3","toutes","acte","3","indifferent","indifferent","direct_doux","Choisis un moment de qualité : 15 minutes ensemble, sans écrans.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","acte","3","indifferent","indifferent","direct_doux","Transforme une tension en échange : parle du cœur, pas de l’ego.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","acte","3","indifferent","indifferent","direct_doux","Crée un souvenir simple : photo, repas, balade, jeu, discussion.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","acte","3","indifferent","indifferent","direct_doux","Exprime ce que tu apprécies chez {partner} : la gratitude ouvre le cœur.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","acte","3","indifferent","indifferent","direct_doux","Si tu veux demander quelque chose, commence par un mot doux.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","acte","3","indifferent","indifferent","direct_doux","Propose une mini-réconciliation : « on repart sur de bonnes bases ».","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","acte","3","indifferent","indifferent","direct_doux","Choisis une idée et concrétise-la tout de suite : un petit acte vaut mieux qu’un grand discours.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Souris volontairement 10 secondes, puis dis : « J’apporte de la lumière. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Respiration (4-6) une minute : « Je parle avec joie et respect. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Écris 3 choses positives sur {partner}, puis dis : « Merci pour ces forces. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Une courte prière/affirmation : « Que la joie nous rapproche. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Mets une musique douce et écoute 1 minute : « Je choisis l’harmonie. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Main sur le cœur : « Mes mots guérissent, ils ne blessent pas. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Bois de l’eau et dis : « Je rafraîchis mon esprit. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Ferme les yeux : « Je choisis la simplicité et la vérité. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Note une intention : « Je crée un moment agréable aujourd’hui. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Respire, puis envoie un message de gratitude à {partner}.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Une minute sans écran : « Je reviens au lien. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Répète 3 fois : « Je m’exprime avec douceur. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Visualise un échange paisible, puis dis : « Je garde le ton juste. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","rituel","3","indifferent","indifferent","direct_doux","Allège ton cœur : « Je laisse l’ironie, je garde la tendresse. »","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","couple","3","indifferent","indifferent","direct_doux","Choisis la parole simple : exprimer clairement évite la confusion.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","couple","3","indifferent","indifferent","direct_doux","Un compliment sincère ouvre plus de portes qu’un reproche.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","couple","3","indifferent","indifferent","direct_doux","Évite l’ironie : elle amuse parfois, mais elle blesse souvent.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","couple","3","indifferent","indifferent","direct_doux","Si un sujet est sensible, commence par le cœur : « je veux qu’on se comprenne ».","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","couple","3","indifferent","indifferent","direct_doux","La complicité renaît dans les petites choses : rire, regarder, partager.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","couple","3","indifferent","indifferent","direct_doux","Ne te disperse pas : un échange de qualité vaut mieux que dix messages.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","couple","3","indifferent","indifferent","direct_doux","Clarifie un malentendu rapidement et avec douceur : ça évite l’accumulation.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","couple","3","indifferent","indifferent","direct_doux","Si {partner} est fermé(e), propose une pause puis reviens avec calme.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","couple","3","indifferent","indifferent","direct_doux","Choisis un moment sans écrans : présence réelle = amour réel.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","couple","3","indifferent","indifferent","direct_doux","Garde la légèreté sans fuir l’essentiel : équilibre entre joie et vérité.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","travail","3","indifferent","indifferent","direct_doux","Favorise les tâches créatives ou de communication : elles sont mieux inspirées.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","travail","3","indifferent","indifferent","direct_doux","Sois clair( e ) dans tes messages : une phrase bien formulée évite la confusion.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","travail","3","indifferent","indifferent","direct_doux","Évite la dispersion : termine une chose avant d’ouvrir la suivante.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","travail","3","indifferent","indifferent","direct_doux","Privilégie les échanges positifs : ton énergie attire la coopération.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","travail","3","indifferent","indifferent","direct_doux","Si tu présentes une idée, fais-la simple et concrète.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","travail","3","indifferent","indifferent","direct_doux","Reste flexible : une bonne idée peut venir en changeant d’angle.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","travail","3","indifferent","indifferent","direct_doux","Organise une conversation utile : parler vaut mieux que supposer.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","travail","3","indifferent","indifferent","direct_doux","Un petit progrès visible vaut plus qu’un grand plan.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","travail","3","indifferent","indifferent","direct_doux","Choisis un ton chaleureux : il facilite les accords.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","argent","3","indifferent","indifferent","direct_doux","Surveille les dépenses “plaisir” : plaisir oui, excès non.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","argent","3","indifferent","indifferent","direct_doux","Si tu achètes, choisis une chose utile ou vraiment joyeuse, pas un remplissage.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","argent","3","indifferent","indifferent","direct_doux","Évite l’achat impulsif après une émotion : respire puis décide.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","argent","3","indifferent","indifferent","direct_doux","Clarifie un petit budget loisir : ça protège la stabilité.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","argent","3","indifferent","indifferent","direct_doux","Ne promets pas financièrement pour plaire : reste vrai( e ).","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","argent","3","indifferent","indifferent","direct_doux","Privilégie la mesure : la joie ne demande pas forcément de grandes dépenses.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","argent","3","indifferent","indifferent","direct_doux","Vérifie deux fois avant de payer : éviter l’erreur est un gain.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","argent","3","indifferent","indifferent","direct_doux","Si tu hésites, attends 24h : la décision sera plus lucide.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","argent","3","indifferent","indifferent","direct_doux","Partage les plans financiers avec calme : transparence = confiance.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","sante","3","indifferent","indifferent","direct_doux","Bouge un peu : la légèreté mentale vient aussi du mouvement.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","sante","3","indifferent","indifferent","direct_doux","Hydrate-toi et respire : ton humeur s’éclaircit.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","sante","3","indifferent","indifferent","direct_doux","Mets une musique agréable : elle influence ton état intérieur.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","sante","3","indifferent","indifferent","direct_doux","Réduis les écrans : ta créativité remonte quand ton esprit se calme.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","sante","3","indifferent","indifferent","direct_doux","Prends l’air 10 minutes : ça ouvre le cœur et les idées.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","sante","3","indifferent","indifferent","direct_doux","Dors suffisamment : la joie est fragile quand la fatigue est forte.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","sante","3","indifferent","indifferent","direct_doux","Mange léger : l’énergie est plus stable.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","sante","3","indifferent","indifferent","direct_doux","Évite la surcharge sociale : un moment calme te recharge.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","sante","3","indifferent","indifferent","direct_doux","Rappelle-toi de rire : c’est une médecine simple.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","feu","3","indifferent","indifferent","direct_doux","Décision de couple : vert — bon moment pour parler, clarifier, se rapprocher.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","feu","3","indifferent","indifferent","direct_doux","Décision de couple : vert — favorable aux échanges et aux réconciliations simples.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","feu","3","indifferent","indifferent","direct_doux","Décision de couple : orange — évite les grandes promesses; reste concret.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","feu","3","indifferent","indifferent","direct_doux","Décision de couple : orange — discute, mais ne dramatise pas; un sujet à la fois.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","feu","3","indifferent","indifferent","direct_doux","Décision de couple : orange — attention aux mots rapides; choisis la douceur.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","feu","3","indifferent","indifferent","direct_doux","Décision de couple : rouge — évite l’ironie ou la provocation.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","feu","3","indifferent","indifferent","direct_doux","Décision de couple : rouge — ne décide pas sous émotion; pause et reprise.","21","1.0","True","{""expression"",""joie"",""créativité""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Clarifie une règle simple du quotidien avec {partner} : ça protège la paix.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Répartis une responsabilité (tâche, horaire, budget) de manière équitable.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Mets de l’ordre sur un point précis : agenda, maison, documents, priorités.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Termine une tâche en attente : conclure rend l’esprit plus léger.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Établis un mini-plan à deux (3 points maximum) et commence le premier.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Pose un cadre sans dureté : limite claire, ton respectueux.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Fais une action de stabilité : ranger, planifier, régler un détail pratique.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Clarifie “qui fait quoi” et note-le : la confusion crée des tensions.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Choisis une discipline douce : 30 minutes de travail régulier sur un objectif.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Règle un détail matériel qui revient souvent : petit effort, grande paix.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Tiens une promesse simple faite à {partner} : cohérence = confiance.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Crée une routine de calme : un moment fixe sans écrans, ensemble.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Organise un point financier ou administratif : la clarté rassure.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","4","indifferent","indifferent","direct_doux","Fais un geste de soutien concret pour alléger {partner} aujourd’hui.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Range un petit espace 2 minutes, puis dis : « Je mets de l’ordre dans ma vie. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Respiration (4-6) une minute : « Je construis avec patience. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Écris 3 priorités, puis dis : « Je fais la première, calmement. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Main sur le cœur : « Je tiens parole, je protège le lien. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Une courte prière/affirmation : « Que notre maison soit en paix. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Bois un verre d’eau : « Je choisis la stabilité. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Éteins les écrans 2 minutes : « Je reviens au concret. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Pose une intention : « Je structure sans rigidité. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Note une règle simple : « Je fais ce que je promets. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Respire, puis remercie pour une chose solide dans ta vie.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Allume une lumière et dis : « Je clarifie, je sécurise, je construis. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Répète 3 fois : « Patience, méthode, résultat. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Visualise un cadre sain, puis dis : « Je reste juste et doux(ce). »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","rituel","4","indifferent","indifferent","direct_doux","Une minute de silence : « Je stabilise l’essentiel. »","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","couple","4","indifferent","indifferent","direct_doux","Privilégie le concret : régler un détail pratique apaise souvent plus qu’un long débat.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","couple","4","indifferent","indifferent","direct_doux","Évite la critique : fais une demande claire et respectueuse.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","couple","4","indifferent","indifferent","direct_doux","Un cadre sain protège l’amour : limites claires, ton doux.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","couple","4","indifferent","indifferent","direct_doux","Répartis la charge : quand c’est équilibré, la tendresse revient.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","couple","4","indifferent","indifferent","direct_doux","Ne laisse pas la routine tuer la chaleur : ajoute un mot doux au sérieux.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","couple","4","indifferent","indifferent","direct_doux","Si {partner} se sent jugé(e), reviens aux faits et adoucis la forme.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","couple","4","indifferent","indifferent","direct_doux","Clarifier “qui fait quoi” évite les frustrations silencieuses.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","couple","4","indifferent","indifferent","direct_doux","Avance étape par étape : une amélioration régulière vaut mieux qu’un grand changement brutal.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","couple","4","indifferent","indifferent","direct_doux","Garde la cohérence : promesse tenue = confiance renforcée.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","couple","4","indifferent","indifferent","direct_doux","Évite l’entêtement : si ça bloque, ajuste la méthode, pas l’amour.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","travail","4","indifferent","indifferent","direct_doux","Planifie, organise, puis exécute : la méthode te donne de l’avance.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","travail","4","indifferent","indifferent","direct_doux","Termine une tâche avant d’en ouvrir une autre : la discipline paie.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","travail","4","indifferent","indifferent","direct_doux","Clarifie les procédures : ce qui est écrit évite les malentendus.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","travail","4","indifferent","indifferent","direct_doux","Sois régulier(ère) : un effort constant vaut mieux qu’un sprint.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","travail","4","indifferent","indifferent","direct_doux","Priorise le concret : documents, rendez-vous, actions mesurables.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","travail","4","indifferent","indifferent","direct_doux","Évite la procrastination : fais un petit pas et continue.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","travail","4","indifferent","indifferent","direct_doux","Stabilise ton agenda : réserve un créneau fixe pour l’essentiel.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","travail","4","indifferent","indifferent","direct_doux","Garde un ton professionnel et calme : c’est ta force.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","travail","4","indifferent","indifferent","direct_doux","Range tes priorités : ce que tu sécurises aujourd’hui te libère demain.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","argent","4","indifferent","indifferent","direct_doux","Mets un budget simple noir sur blanc : sécurité avant confort.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","argent","4","indifferent","indifferent","direct_doux","Évite les dépenses inutiles : privilégie l’essentiel et le durable.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","argent","4","indifferent","indifferent","direct_doux","Règle une facture/dette en attente : la clarté enlève une pression.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","argent","4","indifferent","indifferent","direct_doux","Planifie une épargne, même petite : la stabilité se construit.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","argent","4","indifferent","indifferent","direct_doux","Vérifie les chiffres avant un engagement : la prudence protège.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","argent","4","indifferent","indifferent","direct_doux","Fais un tri financier : abonnements, petites sorties d’argent, fuites.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","argent","4","indifferent","indifferent","direct_doux","Privilégie l’investissement utile, pas la dépense d’image.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","argent","4","indifferent","indifferent","direct_doux","Décide avec méthode : compare, note, puis choisis.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","argent","4","indifferent","indifferent","direct_doux","Évite de prêter sous pression : une limite claire protège la relation.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","sante","4","indifferent","indifferent","direct_doux","Prends soin de ton rythme : routine stable = esprit stable.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","sante","4","indifferent","indifferent","direct_doux","Marche 15 minutes : le corps aime la régularité.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","sante","4","indifferent","indifferent","direct_doux","Hydrate-toi et mange simple : la stabilité passe aussi par l’alimentation.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","sante","4","indifferent","indifferent","direct_doux","Évite la surcharge : structure ton temps et repose-toi.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","sante","4","indifferent","indifferent","direct_doux","Dors à heure régulière : c’est un pilier.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","sante","4","indifferent","indifferent","direct_doux","Respire lentement avant une discussion : calme = lucidité.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","sante","4","indifferent","indifferent","direct_doux","Fais un petit étirement : corps détendu, paroles plus douces.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","sante","4","indifferent","indifferent","direct_doux","Range ton espace : l’ordre extérieur apaise l’intérieur.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","sante","4","indifferent","indifferent","direct_doux","Fixe une limite écran : ton mental te remerciera.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","feu","4","indifferent","indifferent","direct_doux","Décision de couple : vert — favorable aux accords pratiques et aux règles claires.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","feu","4","indifferent","indifferent","direct_doux","Décision de couple : vert — bon moment pour organiser et stabiliser.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","feu","4","indifferent","indifferent","direct_doux","Décision de couple : orange — évite la rigidité; discute avant d’imposer.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","feu","4","indifferent","indifferent","direct_doux","Décision de couple : orange — un cadre oui, un ultimatum non.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","feu","4","indifferent","indifferent","direct_doux","Décision de couple : orange — avance étape par étape; pas tout d’un coup.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","feu","4","indifferent","indifferent","direct_doux","Décision de couple : rouge — évite la critique froide ou les reproches.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","feu","4","indifferent","indifferent","direct_doux","Décision de couple : rouge — ne tranche pas sous fatigue; pause d’abord.","21","1.0","True","{""structure"",""stabilité"",""organisation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Change une seule chose utile : une habitude, un rythme, une façon de parler.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Propose à {partner} une petite nouveauté : sortie, activité, trajet, moment différent.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Clarifie un imprévu rapidement : une phrase simple évite la tension.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Allège le programme : laisse de l’air dans la journée et dans le couple.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Teste une nouvelle solution sur un sujet ancien : approche différente, ton doux.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Bouge un peu avec {partner} : marcher ensemble rafraîchit l’ambiance.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Fais un ajustement au lieu d’un bouleversement : progrès léger, mais réel.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Explique ton besoin de liberté avec respect : présence + mouvement.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Répare un malentendu dès qu’il apparaît : court message, effet durable.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Simplifie un engagement : réduire la charge, c’est déjà avancer.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Choisis une activité qui détend : rire, air, mouvement, musique.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Si tu hésites, choisis la souplesse : adapte plutôt que forcer.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Propose une règle de communication : clarifier vite, sans s’accuser.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","acte","5","indifferent","indifferent","direct_doux","Fais un geste spontané de paix envers {partner} et laisse le reste respirer.","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","rituel","5","indifferent","indifferent","direct_doux","Respiration (4-6) une minute : « Je reste souple et calme. »","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","rituel","5","indifferent","indifferent","direct_doux","Bouge tes épaules 30 secondes : « Je relâche la tension. »","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","rituel","5","indifferent","indifferent","direct_doux","Bois un verre d’eau : « Je m’adapte avec sagesse. »","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
"3","toutes","rituel","5","indifferent","indifferent","direct_doux","Une courte prière/affirmation : « Que le changement nous fasse grandir. »","21","1.0","True","{""changement"",""mouvement"",""adaptation""}","fr","1"
